itemcode,itemdesc,catcode,category,company,brand,packaging,flavor,color,qty,uomdesc,pack_size,launchdate,audittype
54364,AIRTEL FREEDOM MONTHLY PREPAID STANDARD (VOICE+DATA) CARD RS.129,40,CARDS,AIRTEL,AIRTEL,CARD,129,,1,,129.00 RS,202208,1
54365,AIRTEL FREEDOM MONTHLY PREPAID STANDARD (VOICE+DATA) CARD RS.211,40,CARDS,AIRTEL,AIRTEL,CARD,211,,1,,211.00 RS,202208,1
54366,AIRTEL FREEDOM MONTHLY PREPAID STANDARD (VOICE+DATA) CARD RS.499,40,CARDS,AIRTEL,AIRTEL,CARD,499,,1,,499.00 RS,202208,1
54367,AIRTEL FREEDOM WEEKLY PREPAID STANDARD (VOICE+DATA) CARD RS.63,40,CARDS,AIRTEL,AIRTEL,CARD,63,,1,,63.00 RS,202208,1
54368,AIRTEL FREEDOM WEEKLY PREPAID STANDARD (VOICE+DATA) CARD RS.123,40,CARDS,AIRTEL,AIRTEL,CARD,123,,1,,123.00 RS,202208,1
54369,AIRTEL FREEDOM WEEKLY PREPAID STANDARD (VOICE+DATA)CARD RS.198,40,CARDS,AIRTEL,AIRTEL,CARD,198,,1,,187.00 RS,202208,1
54370,AIRTEL FREEDOM TOP UPS PREPAID STANDARD (VOICE+DATA) CARD RS.79,40,CARDS,AIRTEL,AIRTEL,CARD,79,,1,,79.00 RS,202208,1
54371,AIRTEL FREEDOM TOP UPS PREPAID STANDARD (VOICE+DATA) CARD RS.279,40,CARDS,AIRTEL,AIRTEL,CARD,279,,1,,279.00 RS,202208,1
54372,AIRTEL FREEDOM UNLIMITED DATA PLAN - PREPAID INTERNET (DATA) CARD RS.1451,40,CARDS,AIRTEL,AIRTEL,CARD,1451,,1,,1451.00 RS,202208,1
54373,AIRTEL FREEDOM UNLIMITED DATA PLAN - PREPAID INTERNET (DATA) CARD RS.2592,40,CARDS,AIRTEL,AIRTEL,CARD,2592,,1,,2592.00 RS,202208,1
54374,AIRTEL FREEDOM UNLIMITED DATA PLAN - PREPAID INTERNET (DATA) CARD RS.4873,40,CARDS,AIRTEL,AIRTEL,CARD,4873,,1,,4873.00 RS,202208,1
54375,HUTCH PREPAID INTERNET (DATA) CARD RS.59,40,CARDS,HUTCH,HUTCH,CARD,59,,1,,59.00 RS,202208,1
54376,HUTCH PREPAID INTERNET (DATA) CARD RS.119,40,CARDS,HUTCH,HUTCH,CARD,119,,1,,119.00 RS,202208,1
54377,HUTCH PREPAID STANDARD (VOICE) CARD RS.30,40,CARDS,HUTCH,HUTCH,CARD,30,,1,,30.00 RS,202208,1
54378,HUTCH PREPAID STANDARD (VOICE) CARD RS.50,40,CARDS,HUTCH,HUTCH,CARD,50,,1,,50.00 RS,202208,1
54379,HUTCH PREPAID STANDARD (VOICE) CARD RS.100,40,CARDS,HUTCH,HUTCH,CARD,100,,1,,100.00 RS,202208,1
54380,HUTCH PREPAID STANDARD (VOICE) CARD RS.200,40,CARDS,HUTCH,HUTCH,CARD,200,,1,,200.00 RS,202208,1
54381,HUTCH PREPAID STANDARD (VOICE) CARD RS.300,40,CARDS,HUTCH,HUTCH,CARD,300,,1,,300.00 RS,202208,1
54382,MOBITEL PREPAID STANDARD (VOICE) CARD RS.50,40,CARDS,MOBITEL,MOBITEL,CARD,50,,1,,50.00 RS,202208,1
54383,MOBITEL PREPAID STANDARD (VOICE) CARD RS.100,40,CARDS,MOBITEL,MOBITEL,CARD,100,,1,,100.00 RS,202208,1
54384,MOBITEL PREPAID STANDARD (VOICE) CARD RS.350,40,CARDS,MOBITEL,MOBITEL,CARD,350,,1,,350.00 RS,202208,1
54385,MOBITEL PREPAID STANDARD (VOICE) CARD RS.500,40,CARDS,MOBITEL,MOBITEL,CARD,500,,1,,500.00 RS,202208,1
54386,MOBITEL PREPAID STANDARD (VOICE) CARD RS.1000,40,CARDS,MOBITEL,MOBITEL,CARD,1000,,1,,1000.00 RS,202208,1
54387,MOBITEL PREPAID INTERNET (DATA) CARD RS.59,40,CARDS,MOBITEL,MOBITEL,CARD,59,,1,,59.00 RS,202208,1
54388,MOBITEL PREPAID INTERNET (DATA) CARD RS.119,40,CARDS,MOBITEL,MOBITEL,CARD,119,,1,,119.00 RS,202208,1
54389,MOBITEL PREPAID INTERNET (DATA) CARD RS.254,40,CARDS,MOBITEL,MOBITEL,CARD,254,,1,,254.00 RS,202208,1
54390,MOBITEL PREPAID INTERNET (DATA) CARD RS.358,40,CARDS,MOBITEL,MOBITEL,CARD,358,,1,,358.00 RS,202208,1
54391,DIALOG PREPAID STANDARD_RELOAD (RS.) MONTHLY SALES VALUE,41,RELOADS,DIALOG,DIALOG,,1,,1,,1.00 NO,202208,1
54392,DIALOG PREPAID EZ_RELOAD (RS.) MONTHLY SALES VALUE,41,RELOADS,DIALOG,DIALOG,,1,,1,,1.00 NO,202208,1
54393,AIRTEL PREPAID STANDARD_RELOAD (RS.) MONTHLY SALES VALUE,41,RELOADS,AIRTEL,AIRTEL,,1,,1,,1.00 NO,202208,1
54394,AIRTEL PREPAID E_RELOAD (RS.) MONTHLY SALES VALUE,41,RELOADS,AIRTEL,AIRTEL,,1,,1,,1.00 NO,202208,1
54395,HUTCH PREPAID STANDARD_RELOAD (RS.) MONTHLY SALES VALUE,41,RELOADS,HUTCH,HUTCH,,1,,1,,1.00 NO,202208,1
54396,HUTCH PREPAID E_RELOAD (RS.) MONTHLY SALES VALUE,41,RELOADS,HUTCH,HUTCH,,1,,1,,1.00 NO,202208,1
54397,MOBITEL PREPAID STANDARD_RELOAD (RS.) MONTHLY SALES VALUE,41,RELOADS,MOBITEL,MOBITEL,,1,,1,,1.00 NO,202208,1
54398,MOBITEL PREPAID E_VOUCHER (E_RELOAD) (RS.) MONTHLY SALES VALUE,41,RELOADS,MOBITEL,MOBITEL,,1,,1,,1.00 NO,202208,1
54399,DIALOG PREPAID FIXED_BROADBAND NEW CONNECTION RS.5990,42,CONNECTIONS,DIALOG,DIALOG,,5990,,1,,5990.00 RS,202208,1
54400,DIALOG POSTPAID FIXED_BROADBAND NEW CONNECTION RS.5990,42,CONNECTIONS,DIALOG,DIALOG,,5990,,1,,5990.00 RS,202208,1
54401,DIALOG PREPAID PAY_TV- PRIMARY CONNECTION (FULL PACK) RS.12990 ON CASH AND CARRY,42,CONNECTIONS,DIALOG,DIALOG,,12990,,1,,12990.00 RS,202208,1
54402,DIALOG PREPAID PAY_TV- PRIMARY CONNECTION (FULL PACK) RS.14490 ON CASH AND DELIVERY,42,CONNECTIONS,DIALOG,DIALOG,,14990,,1,,14490.00 RS,202208,1
54403,DIALOG PREPAID PAY_TV- STB ONLY CONNECTION (STB PACK) RS.5990 ON CASH AND CARRY,42,CONNECTIONS,DIALOG,DIALOG,,5990,,1,,5990.00 RS,202208,1
54404,DIALOG PREPAID PAY_TV- STB ONLY CONNECTION (STB PACK) RS.7490 ON CASH AND DELIVERY,42,CONNECTIONS,DIALOG,DIALOG,,7490,,1,,7490.00 RS,202208,1
54405,DIALOG POSTPAID PAY_TV_CONNECTION (FULL PACK) RS.9990 ON CASH AND CARRY,42,CONNECTIONS,DIALOG,DIALOG,,9990,,1,,9990.00 RS,202208,1
54406,DIALOG PREPAID MOBILE SIM CARD,42,CONNECTIONS,DIALOG,DIALOG,,100,,1,,1.00 NO,202208,1
54407,DIALOG POSTPAID MOBILE SIM CARD,42,CONNECTIONS,DIALOG,DIALOG,,100,,1,,1.00 NO,202208,1
