DATE,PERIOD,AUDITYPE,STORECODE,DLRCODE,ITEMCODE,NEW_CODES,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE,CODE COMMENT,FLAG
29/03/2024,202403,2.0,324121510021,32412020008.0,1711615320033,99765168,118,VARUN BEVERAGE -NEPAL,7 UP,7 UP-LEMON-PET 250 ML +150ML,50,250ML,PET,,1711615320033-varun beverage -nepal-7 up#3.png,RECODING,5
29/03/2024,202403,2.0,116304492,11301020014.0,1710839492866,99765161,118,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI-COLA PET 250ML+150ML FREE,50,250ML +150ML,PET,,1710839492866-varun beverage -nepal-pepsi#3.png,RECODING,5
29/03/2024,202403,2.0,116304492,11301020014.0,1710839639670,99765166,118,VARUN BEVERAGE -NEPAL,MIRINDA ORANGE,MIRINDA ORANGE PET 250ML+150ML FREE,50,250ML +150ML,PET,,1710839639670-varun beverage -nepal-mirinda orange#3.png,RECODING,5
29/03/2024,202403,2.0,112162713,41301020004.0,1711603379923,99765169,134,PROCESSED DRINKING WATER ,TILA KARNALI PANI PRASHODHAN UDHOG ,TILA,30,1000ML,PET,,,RECODING,5
29/03/2024,202403,2.0,117185718,41301020017.0,1711603379923,99765169,134,PROCESSED DRINKING WATER ,TILA KARNALI PANI PRASHODHAN UDHOG ,TILA,30,1000ML,PET,,1711603379923-processed drinking water -tila karnali pani prashodhan udhog #3.png,RECODING,5
29/03/2024,202403,2.0,116441816,41301020028.0,1711540152282,99762343,134,DABUR NEPAL LTD.-NEPAL,LITE AND REFRESHING ,REAL BURRST MANGO,25,180ML,,,1711540152282-dabur nepal ltd--nepal-lite and refreshing #3.png,CROSS CODING,2
29/03/2024,202403,2.0,112273347,41301020015.0,1711527893952,20110482,118,VARUN BEVERAGE -NEPAL,BEVERAGES WITH REAL MANGO,SLICE ,90,500ML,500ML ,,1711527893952-varun beverage -nepal-beverages with real mango#3.png,CROSS CODING,2
29/03/2024,202403,2.0,116648462,41301020006.0,1711526804902,99765171,134,RR DRINKING WATER ,PROCESSED WATER ,RR AQUQ,30,,,,1711526804902-rr drinking water -processed water #3.png,RECODING,5
29/03/2024,202403,2.0,128850829,21202020024.0,1711529742272,99765170,134,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,MOGU MOGU\320ML\PBT\MELON FLAVOUR ,145,320ML,PBT,,1711529742272-sappe public company ltd-thailand-mogu mogu#3.png,RECODING,5
29/03/2024,202403,2.0,130528603,21202020027.0,1711534063061,99765161,118,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI \250ML+150ML\PBT\CARBONATED ,50,250ML+150ML,PBT,,1711534063061-varun beverage -nepal-pepsi#3.png,RECODING,5
29/03/2024,202403,2.0,130528603,21202020027.0,1711601746770,99765168,118,VARUN BEVERAGE -NEPAL,7UP,7 UP\250ML+150ML\PBT\CARBONATED ,20,250ML+150ML FREE,PBT,Sales Deviation is OK,1711601746770-varun beverage -nepal-7up#3.png,RECODING,5
30/03/2024,202403,2.0,516813610182,51681020001.0,1711611020248,99765172,134,KWALITY THAI FOODS PVT LTD-NPL,EX-CESS,EX-CESS/200ML/TPK/MANGO PAPAYA,25,200ML,TPK,Any other reason,,RECODING,5
30/03/2024,202403,2.0,516813610176,51681020002.0,1711611020248,99765172,134,KWALITY THAI FOODS PVT LTD-NPL,EX-CESS,EX-CESS/200ML/TPK/MANGO PAPAYA,25,200ML,TPK,,1711611020248-kwality thai foods pvt ltd-npl-ex-cess#3.png,RECODING,5
30/03/2024,202403,2.0,516813510147,51681020008.0,1711611020248,99765172,134,KWALITY THAI FOODS PVT LTD-NPL,EX-CESS,EX-CESS/200ML/TPK/MANGO PAPAYA,25,200ML,TPK,,,RECODING,5
12/02/2024,202402,3.0,3110103363,31101030317.0,1707284235245,99765139,105,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA FILTER,GORKHA FILTER RSFT HL 20NOS,113.5,20NOS,HL,Any other reason,1707284235245-gorkha lahari pvt-ltd-- nepal-gorkha filter#3.png,RECODING,5
12/02/2024,202402,3.0,1210102147,12101030220.0,1707378821600,99765137,125,RADHA KRISHNA PRODUCTS,PADUKA SUPER POWER,PADUKA SUPER POWER ,20,17 GM.,PPH,Any other reason,,RECODING,5
12/02/2024,202402,3.0,1210100079,12101030022.0,1707378821600,99765137,125,RADHA KRISHNA PRODUCTS,PADUKA SUPER POWER,PADUKA SUPER POWER ,20,17 GM.,PPH,,1707378821600-radha krishna products-paduka super power#3.png,RECODING,5
12/02/2024,202402,3.0,3110103115,31101030408.0,1707194355890,99765138,125,ROHIT TOBACCO PVT/LTD,MEGADUT,MEGADUT REGULAR\13GM\PPH\RS:25\ROHIT TOBACCO PVT.LTD NEPAL,25,13GM,PPH,New SKU,,RECODING,5
12/02/2024,202402,3.0,1210102642,12101030099.0,1707378821600,99765137,125,RADHA KRISHNA PRODUCTS,PADUKA SUPER POWER,PADUKA SUPER POWER ,20,17 GM.,PPH,,,RECODING,5
12/02/2024,202402,3.0,3110105424,31101030585.0,1707284235245,99765139,105,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA FILTER,GORKHA FILTER RSFT HL 20NOS,113.5,20NOS,HL,,1707284235245-gorkha lahari pvt-ltd-- nepal-gorkha filter#3.png,RECODING,5
12/02/2024,202402,3.0,3110105371,31101030517.0,1707284235245,99765139,105,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA FILTER,GORKHA FILTER RSFT HL 20NOS,113.5,20NOS,HL,,1707284235245-gorkha lahari pvt-ltd-- nepal-gorkha filter#3.png,RECODING,5
12/02/2024,202402,3.0,3110105384,31101030533.0,1707284235245,99765139,105,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA FILTER,GORKHA FILTER RSFT HL 20NOS,113.5,20NOS,HL,,1707284235245-gorkha lahari pvt-ltd-- nepal-gorkha filter#3.png,RECODING,5
12/02/2024,202402,3.0,3110101188,31101030506.0,1707194355890,99765138,125,ROHIT TOBACCO PVT/LTD,MEGADUT,MEGADUT REGULAR\13GM\PPH\RS:25\ROHIT TOBACCO PVT.LTD NEPAL,25,13GM,PPH,,1707194355890-rohit tobacco pvt-ltd-megadut#3.png,RECODING,5
15/02/2024,202402,3.0,3110105379,31101030526.0,1707284235245,99765139,105,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA FILTER,GORKHA FILTER RSFT HL 20NOS,113.5,20NOS,HL,,1707284235245-gorkha lahari pvt-ltd-- nepal-gorkha filter#3.png,RECODING,5
15/02/2024,202402,2.0,122331327,31101020086.0,1707894442719,99763006,134,RELIABLE FOODS & BEVERAGES PVT LTD-NP,RED BLUE,RED BLUE ENERGY DRINK\CAN\250ML\RS:175\RELIABLE FOOD&BEVRAGE PVT.LTD  NEPAL,175,250ML,CAN,New SKU,1707894442719-reliable foods - beverages pvt ltd-np-red blue#3.png,CROSS CODING,2
15/02/2024,202402,3.0,3110105343,31101030474.0,1707194355890,99765138,125,ROHIT TOBACCO PVT/LTD,MEGADUT,MEGADUT REGULAR\13GM\PPH\RS:25\ROHIT TOBACCO PVT.LTD NEPAL,25,13GM,PPH,Any other reason,,RECODING,5
15/02/2024,202402,3.0,3110105400,31101030557.0,1707194355890,99765138,125,ROHIT TOBACCO PVT/LTD,MEGADUT,MEGADUT REGULAR\13GM\PPH\RS:25\ROHIT TOBACCO PVT.LTD NEPAL,25,13GM,PPH,New SKU,,RECODING,5
22/02/2024,202402,2.0,117672861,51302020005.0,1708246846413,99765140,118,BOTTLERS NEPAL - NEPAL,SPRITE ,SPRITE/2.25ML/PBT/BOTTLERS NEPAL LIMITED/PBT 250ML SPRITE FREE,270,2.25ML,PBT,,,RECODING,5
22/02/2024,202402,3.0,3110105415,31101030576.0,1707194355890,99765138,125,ROHIT TOBACCO PVT/LTD,MEGADUT,MEGADUT REGULAR\13GM\PPH\RS:25\ROHIT TOBACCO PVT.LTD NEPAL,25,13GM,PPH,,,RECODING,5
22/02/2024,202402,3.0,3110105394,31101030550.0,1707284235245,99765139,105,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA FILTER,GORKHA FILTER RSFT HL 20NOS,113.5,20NOS,HL,,1707284235245-gorkha lahari pvt-ltd-- nepal-gorkha filter#3.png,RECODING,5
22/02/2024,202402,3.0,3110105351,31101030487.0,1707284235245,99765139,105,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA FILTER,GORKHA FILTER RSFT HL 20NOS,113.5,20NOS,HL,,1707284235245-gorkha lahari pvt-ltd-- nepal-gorkha filter#3.png,RECODING,5
22/02/2024,202402,2.0,113111790,52204020012.0,1708326980979,99765144,134,AMAR DRINKING WATER & BEVRG-NP,AQUA AMAR,AQUA AMAR/20 LITR/PBT,70,20 LTR,PBT,New SKU,1708326980979-amar drinking water - bevrg-np-aqua amar#3.png,RECODING,5
22/02/2024,202402,2.0,126914775,31101020022.0,1708252020275,99765142,118,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,FANTA ORANGE\1500ML\PBT\RS:190\BOTTLERS NEPAL,190,1500ML,PBT,,1708252020275-bottlers nepal - nepal-fanta orange#3.png,RECODING,5
22/02/2024,202402,2.0,128725214,52203020013.0,1708246846413,99765140,118,BOTTLERS NEPAL - NEPAL,SPRITE ,SPRITE/2.25ML/PBT/BOTTLERS NEPAL LIMITED/PBT 250ML SPRITE FREE,270,2.25ML,PBT,,1708246846413-bottlers nepal - nepal-sprite #3.png,RECODING,5
22/02/2024,202402,2.0,128587427,52203020002.0,1708233659422,99765145,134,ALINA WATER INDUSTRIES NEPAL ,AQUA AC,AQUA AC/1000ML/PBT/RS25/ALINA WATER INDUSTRIES NEPAL ,25,1000ML ,PBT,,1708233659422-alina water industries nepal -aqua ac#3.png,RECODING,5
22/02/2024,202402,2.0,111344715,21102020053.0,1708241427701,99765146,134,AQUA GODAWARI BEVERAGE-NP,AQUA POWER,AQUA POWER/JAR/19000ML/RS50,50,19000ML,JAR,,1708241427701-aqua godawari beverage-np-aqua power#3.png,RECODING,5
22/02/2024,202402,2.0,128879661,21401020024.0,1708236608421,99765140,118,BOTTLERS NEPAL - NEPAL,SPRITE,SPRITE-LEMON-PET 2250 ML/FREE 250 ML OF PET SPRITE,270,2250ML,PBT,,1708236608421-bottlers nepal - nepal-sprite#3.png,RECODING,5
22/02/2024,202402,2.0,128879661,21401020024.0,1708236443644,99765141,118,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,FANTA ORANGE-ORANGE-FREE 250 ML PET BOTTLE FANTA,270,2250ML,PBT,,1708236443644-bottlers nepal - nepal-fanta orange#3.png,RECODING,5
22/02/2024,202402,3.0,3110102665,31101030277.0,1707194355890,99765138,125,ROHIT TOBACCO PVT/LTD,MEGADUT,MEGADUT REGULAR\13GM\PPH\RS:25\ROHIT TOBACCO PVT.LTD NEPAL,25,13GM,PPH,Any other reason,,RECODING,5
22/02/2024,202402,3.0,3110104604,31101030302.0,1707194355890,99765138,125,ROHIT TOBACCO PVT/LTD,MEGADUT,MEGADUT REGULAR\13GM\PPH\RS:25\ROHIT TOBACCO PVT.LTD NEPAL,25,13GM,PPH,,,RECODING,5
22/02/2024,202402,3.0,3110102993,31101030463.0,1707284235245,99765139,105,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA FILTER,GORKHA FILTER RSFT HL 20NOS,113.5,20NOS,HL,,1707284235245-gorkha lahari pvt-ltd-- nepal-gorkha filter#3.png,RECODING,5
22/02/2024,202402,3.0,3110101356,31101030292.0,1707284235245,99765139,105,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA FILTER,GORKHA FILTER RSFT HL 20NOS,113.5,20NOS,HL,Any other reason,1707284235245-gorkha lahari pvt-ltd-- nepal-gorkha filter#3.png,RECODING,5
22/02/2024,202402,2.0,129022271,21401020020.0,1708067569241,99765147,134,MAA NASIKA BEVERAGE-NEPAL,MAA,MAA/JAR/20000ML/RS50,50,20000ML,JAR,,1708067569241-maa nasika beverage-nepal-maa#3.png,RECODING,5
22/02/2024,202402,2.0,130102897,21401020027.0,1708064811296,99765143,134,TRIVENI FOOD & BEVERAGE-NP,BLOON,BLOON/LITCHI DRINK/PBT/135ML/RS20,20,135 ML,PBT,,1708064811296-triveni food - beverage-np-bloon#3.png,RECODING,5
26/02/2024,202402,2.0,128959129,12201020016.0,1707464391585,99765101,134,MANAKAMANA FRUIT & BEVERAGE PVT LTD NEPAL,NIMBU FRESH,NIMBU FRESH CARBONATED PET 500ML,80,500ML,PET,,1707464391585-manakamana fruit - beverage pvt ltd nepal-nimbu fresh#3.png,CROSS CODING,2
26/02/2024,202402,2.0,128877778,12201020015.0,1708780074556,99765140,118,BOTTLERS NEPAL - NEPAL,SPRITE,SPRITE-LEMON-SPRITE PET 2250 ML+PET 250ML SPRITE FREE,270,2250ML,PET,,1708780074556-bottlers nepal - nepal-sprite#3.png,RECODING,5
26/02/2024,202402,2.0,128877778,12201020015.0,1708684675065,99765142,118,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,FANTA ORANGE-ORANGE PET 1500ML FREE PET 250ML,190,1500ML,PET,,1708684675065-bottlers nepal - nepal-fanta orange#3.png,RECODING,5
26/02/2024,202402,2.0,129371071,12201020006.0,1708684675065,99765142,118,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,FANTA ORANGE-ORANGE PET 1500ML FREE PET 250ML,190,1500ML,PET,,,RECODING,5
26/02/2024,202402,2.0,111719660,12101020010.0,1708686547762,99765148,134,RADHA KRISHNA FOOD & BEVERAGE PVT.LTD. NEPAL,SARAS,SARAS PROCESSED DRINKING WATER  PBT 500ML,15,500 ML.,PBT,,1708686547762-radha krishna food - beverage pvt-ltd- nepal-saras#3.png,RECODING,5
26/02/2024,202402,2.0,117158265,11302020009.0,1707805740298,99765149,134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,GOPALA FRESHO POMEGRANATE CAN 250ML,100,250ML,CAN,,1707805740298-maruti dairy product-nepal-gopala fresho#3.png,RECODING,5
26/02/2024,202402,2.0,112331058,21102020041.0,1708584765315,99765141,118,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,FANTA/PBT/2250ML/FREE FANTA ORANGE 250ML/RS 270 ,270,2250ML,PBT,,,RECODING,5
26/02/2024,202402,2.0,111481610,21102020055.0,1708584765315,99765141,118,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,FANTA/PBT/2250ML/FREE FANTA ORANGE 250ML/RS 270 ,270,2250ML,PBT,,1708584765315-bottlers nepal - nepal-fanta orange#3.png,RECODING,5
26/02/2024,202402,2.0,121835993,12303020026.0,1708509467053,99765132,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA COLA PBT 2250ML FREE 250ML PBT COCA COLA,270,2250ML,PBT,,1708509467053-bottlers nepal - nepal-coca-cola#3.png,CROSS CODING,2
27/02/2024,202402,2.0,121212210068,12121020004.0,1708147619680,99765150,134,TRIVENI FOOD & BEVERAGE-NP,LEELI,LEELI LITCHI DRINK 135ML,20,135ML,PBT,,1708147619680-triveni food - beverage-np-leeli#3.png,RECODING,5
27/02/2024,202402,2.0,516753710207,51675020002.0,1708747968927,99765142,118,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,FANTA ORANGE/1500ML/PBT/250ML FANTA FREE,190,1500ML ,PBT,,1708747968927-bottlers nepal - nepal-fanta orange#3.png,RECODING,5
27/02/2024,202402,2.0,527374310009,52737020001.0,1708677105048,99765151,134,NAWAYUG PROCESSED DRINKING WATER INDUSTRIES NEPAL ,DOGADAKEDAR,DOGADAKEDAR/1000ML/PBT,25,1000ML ,PBT,New Category,1708677105048-nawayug processed drinking water industries nepal -dogadakedar#3.png,RECODING,5
28/02/2024,202402,2.0,324121510013,32412020020.0,1709108060924,99765152,134,REAL DRINKING WATER INDUSTRY NEPAL ,ALPHA ZONE,ALPHA ZONE PET 1 LTR,25,1 LTR,PBT,,1709108060924-real drinking water industry nepal -alpha zone#3.png,RECODING,5
29/01/2024,202401,2.0,128248647,12201020030.0,1705647364705,99765133,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA PET 1500ML+FREE PET 250ML,190,1500ML,PET,,,RECODING,5
29/01/2024,202401,2.0,128897531,12201020027.0,1705647364705,99765133,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA PET 1500ML+FREE PET 250ML,190,1500ML,PET,,,RECODING,5
29/01/2024,202401,2.0,128897531,12201020027.0,1706004074729,99765134,118,BOTTLERS NEPAL - NEPAL,SPRITE,SPRITE-LEMON-PET 1500ML+ FREE SPRITE PET 250ML,190,1500ML,PET,,,RECODING,5
29/01/2024,202401,2.0,128877778,12201020015.0,1705647178425,99765132,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA-PET 2250ML+FREE PET 250ML COCA COLA,270,2250ML,PET,,1705647178425-bottlers nepal - nepal-coca-cola#3.png,RECODING,5
29/01/2024,202401,2.0,128877778,12201020015.0,1705647364705,99765133,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA PET 1500ML+FREE PET 250ML,190,1500ML,PET,,1705647364705-bottlers nepal - nepal-coca-cola#3.png,RECODING,5
29/01/2024,202401,2.0,123145849,12303020019.0,1705389971580,99765133,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA COLA PET 1500ML FREE 250ML COCA COLA,190,1500ML,PET,,,RECODING,5
29/01/2024,202401,2.0,122150710,12303020015.0,1705389971580,99765133,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA COLA PET 1500ML FREE 250ML COCA COLA,190,1500ML,PET,,,RECODING,5
29/01/2024,202401,2.0,122150710,12303020015.0,1706182384923,99765118,134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER-MIXED FRUIT TPK 1000ML FREE REAL 180ML,290,1000ML,TPK,,1706182384923-dabur nepal ltd--nepal-real fruit power#3.png,CROSS CODING,2
29/01/2024,202401,2.0,122160674,12303020021.0,1705814060558,99765135,118,MANAKAMANA FRUIT & BEVERAGE-NP,CLASS COLA,CLASS COLA-PBT 1000ML,120,1000ML,PBT,,1705814060558-manakamana fruit - beverage-np-class cola#3.png,RECODING,5
29/01/2024,202401,2.0,121835993,12303020026.0,1705389971580,99765133,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA COLA PET 1500ML FREE 250ML COCA COLA,190,1500ML,PET,,,RECODING,5
29/01/2024,202401,2.0,128827744,12201020019.0,1705647364705,99765133,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA PET 1500ML+FREE PET 250ML,190,1500ML,PET,,,RECODING,5
29/01/2024,202401,2.0,117185718,41301020017.0,1706089179743,20110312,118,BUDDHA GRAMEEN PROCESSED DRINKING WATER INDS,BG AQUA FRESH,MOUNTAIN/DEW/1000ML,130,1000 ML,PET,,1706089179743-buddha grameen processed drinking water inds-bg aqua fresh#3.png,CROSS CODING,2
29/01/2024,202401,2.0,117185718,41301020017.0,1706088817190,99762467,134,BUDDHA GRAMEEN PROCESSED DRINKING WATER INDS,BG AQUA FRESH,BG AQUA FRESH/PET/1000ML,25,1000 ML,PET,,1706088817190-buddha grameen processed drinking water inds-bg aqua fresh#3.png,CROSS CODING,2
29/01/2024,202401,2.0,116475187,41301020029.0,1706087263662,99765126,134,SARAS BEVERAGES PVT LTD-NEPAL,RED BULL,RED BULL /CAN/250  ML,110,250 ML,CAN,,1706087263662-saras beverages pvt ltd-nepal-red bull#3.png,CROSS CODING,2
29/01/2024,202401,2.0,128993711,12201020018.0,1705647178425,99765132,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA-PET 2250ML+FREE PET 250ML COCA COLA,270,2250ML,PET,,,RECODING,5
29/01/2024,202401,2.0,128812959,12201020024.0,1705647178425,99765132,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA-PET 2250ML+FREE PET 250ML COCA COLA,270,2250ML,PET,,,RECODING,5
29/01/2024,202401,2.0,128702441,12201020028.0,1705647364705,99765133,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA PET 1500ML+FREE PET 250ML,190,1500ML,PET,,,RECODING,5
29/01/2024,202401,2.0,128702441,12201020028.0,1705647178425,99765132,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA-PET 2250ML+FREE PET 250ML COCA COLA,270,2250ML,PET,,,RECODING,5
29/01/2024,202401,2.0,128876850,12201020011.0,1705647364705,99765133,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA PET 1500ML+FREE PET 250ML,190,1500ML,PET,,,RECODING,5
29/01/2024,202401,2.0,128876850,12201020011.0,1706004074729,99765134,118,BOTTLERS NEPAL - NEPAL,SPRITE,SPRITE-LEMON-PET 1500ML+ FREE SPRITE PET 250ML,190,1500ML,PET,,1706004074729-bottlers nepal - nepal-sprite#3.png,RECODING,5
29/01/2024,202401,2.0,109948383,21102020037.0,1705906316447,99765132,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA/PBT/2250ML/RS270/FREE 250ML COCA COLA/BOTTLERS NEPSL,270,2250 ML,PBT,,,RECODING,5
29/01/2024,202401,2.0,122002412,12303020025.0,1705389971580,99765133,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA COLA PET 1500ML FREE 250ML COCA COLA,190,1500ML,PET,,1705389971580-bottlers nepal - nepal-coca-cola#3.png,RECODING,5
29/01/2024,202401,2.0,128298704,12201020022.0,1705647364705,99765133,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA PET 1500ML+FREE PET 250ML,190,1500ML,PET,,,RECODING,5
29/01/2024,202401,2.0,113111235,21102020029.0,1705906316447,99765132,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA/PBT/2250ML/RS270/FREE 250ML COCA COLA/BOTTLERS NEPSL,270,2250 ML,PBT,,1705906316447-bottlers nepal - nepal-coca-cola#3.png,RECODING,5
29/01/2024,202401,3.0,1028105220813,21301030051.0,1705401272891,99765136,105,PT DJARUM KUDUS-INDONESIA,L.A.MENTHOL,L.A. MENTHOL,400,16,HL,Invoices not available,1705401272891-pt djarum kudus-indonesia-l-a-menthol#3.png,RECODING,5
01/02/2024,202401,2.0,117190404,11301020001.0,1705647364705,99765133,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA PET 1500ML+FREE PET 250ML,190,1500ML,PET,,,RECODING,5
01/02/2024,202401,2.0,116313561,11301020007.0,1705647364705,99765133,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA PET 1500ML+FREE PET 250ML,190,1500ML,PET,,,RECODING,5
01/02/2024,202401,2.0,116650544,11301020009.0,1705647178425,99765132,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA-PET 2250ML+FREE PET 250ML COCA COLA,270,2250ML,PET,,,RECODING,5
01/02/2024,202401,2.0,129058210,12201020023.0,1705647364705,99765133,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA PET 1500ML+FREE PET 250ML,190,1500ML,PET,,,RECODING,5
01/02/2024,202401,2.0,129057674,12201020008.0,1705647364705,99765133,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA PET 1500ML+FREE PET 250ML,190,1500ML,PET,,,RECODING,5
01/02/2024,202401,2.0,129057674,12201020008.0,1706004074729,99765134,118,BOTTLERS NEPAL - NEPAL,SPRITE,SPRITE-LEMON-PET 1500ML+ FREE SPRITE PET 250ML,190,1500ML,PET,,,RECODING,5
01/02/2024,202401,2.0,129057785,12201020029.0,1705647364705,99765133,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA PET 1500ML+FREE PET 250ML,19,1500ML,PET,,,RECODING,5
2023-12-18 00:00:00,202312,2.0,113395617,21103020006.0,1702803743834,99765113,134,SALAMBHU FOOD AND BEVERAGE PVT. LTD,AQUA SUNAKHARI,AQUA SUNAKHARI/PBT/1LTR,20,1LTR,PBT,,1702803743834-salambhu food and beverage pvt- ltd-aqua sunakhari#3.png,RECODING,5
2023-12-18 00:00:00,202312,2.0,113599066,21103020023.0,1702799816701,99765114,134,GANESH HIMAL KHANEPANI PRIVATE LIMITED,AQUA MOON,AQUA MOON/JAR/19LTR,40,19LTR,JAR,,1702799816701-ganesh himal khanepani private limited-aqua moon#3.png,RECODING,5
2023-12-18 00:00:00,202312,2.0,113563488,21103020014.0,1702793288313,99765115,134,DANFE MINERAL WATER P LTD-NPL,AQUA COOL,AQUA COOL/JAR/19000LTR,40,19LTR,JAR,,,RECODING,5
2023-12-18 00:00:00,202312,2.0,114624094,21103020024.0,1702797429836,99765116,134,QUALITY KHANEPANI PVT LTD-NPL,AQUA NIRMAL,AQUA NIRMAL/JAR/19LTR,40,19LTR,JAR,,1702797429836-quality khanepani pvt ltd-npl-aqua nirmal#3.png,RECODING,5
2023-12-18 00:00:00,202312,2.0,113630562,21103020033.0,1702793288313,99765115,134,DANFE MINERAL WATER P LTD-NPL,AQUA COOL,AQUA COOL/JAR/19000LTR,40,19LTR,JAR,,,RECODING,5
2023-12-18 00:00:00,202312,2.0,114638625,21103020029.0,1702793790731,99765118,134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER/TPK/1000ML/REAL180ML FREE,290,1000ML,TPK,,1702793790731-dabur nepal ltd--nepal-real fruit power#3.png,RECODING,5
2023-12-18 00:00:00,202312,2.0,114638625,21103020029.0,1702793288313,99765115,134,DANFE MINERAL WATER P LTD-NPL,AQUA COOL,AQUA COOL/JAR/19000LTR,50,19LTR,JAR,,1702793288313-danfe mineral water p ltd-npl-aqua cool#3.png,RECODING,5
2023-12-18 00:00:00,202312,2.0,111636895,21103020034.0,1702625740430,99765117,134,CAVINKARE PRIVATE LIMITED ,CAVINS ,CAVINS/VANILLA MILKSHAKE/TPK/RS70,80,170ML,TPK,,1702625740430-cavinkare private limited -cavins #3.png,RECODING,5
2023-12-18 00:00:00,202312,2.0,122591032,31101020032.0,1702449532430,99765119,134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA,GOPALA FRESHO PINEAPPLE\250ML\CAN\RS:100\MARUTI DAIRY PRODUCT PVT.LTD NEPAL,100,250 ML,CAN,,1702449532430-maruti dairy product-nepal-gopala#3.png,RECODING,5
2023-12-18 00:00:00,202312,2.0,122591032,31101020032.0,1702449618174,99765120,134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA,GOPALA FRESHO MIXED FRUIT\250ML\CAN\RS:100\MARUTI PRODUCT PVT.LTD NEPAL,100,250 ML,CAN,New SKU,1702449618174-maruti dairy product-nepal-gopala#3.png,RECODING,5
2023-12-18 00:00:00,202312,2.0,111889963,12101020036.0,1702280997817,99765121,134,HECTOR BEVERAGE PVT. LTD. INDIA,PAPER BOAT SWING LUSH LYCHEE,PAPER BOAT SWING LUSH LYCHEE,16,125 ML.,PBT,New Category,1702280997817-hector beverage pvt- ltd- india-paper boat swing lush lychee#3.png,RECODING,5
2023-12-21 00:00:00,202312,2.0,128189766,31101020097.0,1703063006122,99765122,118,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,MOGU MOGU-ORANGE PBT 320 ML,150,320ML,PBT,,1703063006122-sappe public company ltd-thailand-mogu mogu#3.png,RECODING,5
